SeniorCitizen,tenure,MonthlyCharges,TotalCharges,TenureGroup,AvgCharges,HighValue,HasSupport,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.44062462889205983,0.24340650610435594,-0.26312814066566814,-0.08188698785054975,2-4yr,-0.12994562574095328,-0.9487721718432096,2.998226426093877,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.44062462889205983,0.24340650610435594,-0.08361839857418688,0.055298018347437916,2-4yr,-0.014901495444491378,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
-0.44062462889205983,0.24340650610435594,1.0486738207720803,0.6517098327931893,2-4yr,0.48525286101937687,1.0539938139809355,-0.33353051367198155,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
-0.44062462889205983,0.24340650610435594,-1.464462568508659,-0.6322794683989762,2-4yr,-0.5915079057690084,-0.9487721718432096,-0.33353051367198155,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
-0.44062462889205983,0.24340650610435594,-1.5093400040315295,-0.637953939109893,2-4yr,-0.596266549340362,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
-0.44062462889205983,0.24340650610435594,-1.4385717403223877,-0.6671057529269653,2-4yr,-0.6207134270283601,-0.9487721718432096,-0.33353051367198155,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
-0.44062462889205983,0.24340650610435594,1.1228941949060585,0.6869414366576725,2-4yr,0.5147982853909683,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
-0.44062462889205983,0.24340650610435594,-1.4316675194727153,-0.6202757803566523,2-4yr,-0.581441544368068,-0.9487721718432096,-0.33353051367198155,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2.2695054575466576,0.24340650610435594,-1.2521577773812342,-0.5133026539327215,2-4yr,-0.49173326913007676,-0.9487721718432096,-0.33353051367198155,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,0.24340650610435594,1.0107006060988826,0.57734932375178,2-4yr,0.4228937131200447,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False
-0.44062462889205983,0.24340650610435594,1.0020703300367921,0.6662077936754767,2-4yr,0.4974109338802529,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
-0.44062462889205983,0.24340650610435594,0.44628055163816716,0.3185061597845771,2-4yr,0.20582635636522043,1.0539938139809355,-0.33353051367198155,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.44062462889205983,0.24340650610435594,1.5233390041870551,0.8041722601359529,2-4yr,0.6131087240079448,1.0539938139809355,-0.33353051367198155,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False
-0.44062462889205983,0.24340650610435594,-0.24414153332906924,-0.03281216972426959,2-4yr,-0.08879120276671885,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,0.24340650610435594,-0.0715360120872602,0.06044245607986245,2-4yr,-0.010587340558374046,-0.9487721718432096,2.998226426093877,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
2.2695054575466576,0.24340650610435594,-0.37877383989768026,-0.1097293084266414,2-4yr,-0.15329435491248525,-0.9487721718432096,-0.33353051367198155,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
-0.44062462889205983,0.24340650610435594,-0.2527718093911597,-0.025111102330882613,2-4yr,-0.0823330436341675,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.44062462889205983,0.24340650610435594,0.290935582520539,0.27089672695177536,2-4yr,0.16590081387369826,1.0539938139809355,-0.33353051367198155,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2.2695054575466576,0.24340650610435594,1.3576377037949185,0.7822226591442747,2-4yr,0.5947016631605108,1.0539938139809355,-0.33353051367198155,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
-0.44062462889205983,0.24340650610435594,0.5032403736479638,0.3165419199231058,2-4yr,0.20417913359052114,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.44062462889205983,0.24340650610435594,1.0676604281086797,0.7548791931361758,2-4yr,0.5717712762809659,1.0539938139809355,-0.33353051367198155,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
-0.44062462889205983,0.24340650610435594,-0.3856780607473527,-0.10661146737668713,2-4yr,-0.1506797155875656,-0.9487721718432096,2.998226426093877,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True
-0.44062462889205983,0.24340650610435594,-1.4523801820217326,-0.6327783229669689,2-4yr,-0.5919262480609955,-0.9487721718432096,-0.33353051367198155,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2.2695054575466576,0.24340650610435594,0.08553501224278617,0.19320012798691497,2-4yr,0.10074400189670195,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.44062462889205983,0.24340650610435594,0.9640971153635943,0.5460773780207387,2-4yr,0.3966688806911011,1.0539938139809355,-0.33353051367198155,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
-0.44062462889205983,0.24340650610435594,-1.100264918688442,-0.4657555779209189,2-4yr,-0.45186001942505305,-0.9487721718432096,-0.33353051367198155,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,0.24340650610435594,-0.06808390166242397,0.07749704662311223,2-4yr,0.0037147365489361268,-0.9487721718432096,-0.33353051367198155,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
2.2695054575466576,0.24340650610435594,1.5250650593994737,0.9944229210041621,2-4yr,0.7726540156145382,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,0.24340650610435594,0.658585342765592,0.41737289947862666,2-4yr,0.28873656935842046,1.0539938139809355,-0.33353051367198155,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,0.24340650610435594,-0.26140208545325017,-0.025672313719874437,2-4yr,-0.08280367871265314,-0.9487721718432096,-0.33353051367198155,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
-0.44062462889205983,0.24340650610435594,1.3196644891217209,0.7050560931579066,2-4yr,0.5299893398687509,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False
-0.44062462889205983,0.24340650610435594,1.1953885138276181,0.7024994634969441,2-4yr,0.527845335622317,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
-0.44062462889205983,0.24340650610435594,0.7207233304126431,0.47580124075476976,2-4yr,0.33773491030741376,1.0539938139809355,-0.33353051367198155,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
-0.44062462889205983,0.24340650610435594,0.9658231705760123,0.6658336527494823,2-4yr,0.4970971771612627,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,0.24340650610435594,-1.257335943018488,-0.5522133102361506,2-4yr,-0.5243639679050733,-0.9487721718432096,-0.33353051367198155,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2.2695054575466576,0.24340650610435594,1.6873142493667739,1.0267861111026875,2-4yr,0.7997939718072035,1.0539938139809355,-0.33353051367198155,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
2.2695054575466576,0.24340650610435594,1.5129826729125468,0.8980816325605753,2-4yr,0.6918616604745228,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,0.24340650610435594,0.08380895703036818,0.15238758864301377,2-4yr,0.06651837313350471,-0.9487721718432096,-0.33353051367198155,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.44062462889205983,0.24340650610435594,-0.4167470545708783,-0.09198879285240161,2-4yr,-0.13841705715369274,-0.9487721718432096,-0.33353051367198155,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44062462889205983,0.24340650610435594,-0.2044422634434532,-0.021899726049429663,2-4yr,-0.07963996512950036,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44062462889205983,0.2967395382434273,-1.4558322924465685,-0.614570131235236,2-4yr,-0.5866307318815916,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
-0.44062462889205983,0.2967395382434273,-1.2815007159923415,-0.47997293310871036,2-4yr,-0.47751921821337234,-0.9487721718432096,-0.33353051367198155,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
2.2695054575466576,0.2967395382434273,1.2799652192361046,0.8699275278794882,2-4yr,0.6167805491665734,1.0539938139809355,-0.33353051367198155,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
-0.44062462889205983,0.2967395382434273,-1.4713667893583313,-0.5962372258615048,2-4yr,-0.5717691219587487,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
-0.44062462889205983,0.2967395382434273,-1.4368456851099696,-0.5864160265541489,2-4yr,-0.5638075452143686,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.44062462889205983,0.2967395382434273,0.1890983249878716,0.15173284202252324,2-4yr,0.034574452954520316,-0.9487721718432096,2.998226426093877,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.44062462889205983,0.2967395382434273,0.5843649686316144,0.5153042868576903,2-4yr,0.3293044415774312,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,1.3317468756086472,0.7936027789766078,2-4yr,0.5549077241816763,1.0539938139809355,-0.33353051367198155,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False
-0.44062462889205983,0.2967395382434273,-0.23205914684214254,0.038929352835178024,2-4yr,-0.0568699427952173,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,0.4480066068505852,0.3687034006888407,2-4yr,0.21046211188830288,1.0539938139809355,-0.33353051367198155,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,1.3317468756086472,0.823721123519166,2-4yr,0.5793232261977754,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
-0.44062462889205983,0.2967395382434273,-0.061179680812751505,0.17234177136272105,2-4yr,0.051281126694314956,-0.9487721718432096,-0.33353051367198155,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-0.44062462889205983,0.2967395382434273,-1.442023850747224,-0.6229259452491135,2-4yr,-0.5934043908260167,-0.9487721718432096,-0.33353051367198155,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.44062462889205983,0.2967395382434273,0.14249483425258286,0.22098009174200758,2-4yr,0.09070988771410239,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,0.4221157786643138,0.2715514735722657,2-4yr,0.13170568923595816,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2695054575466576,0.2967395382434273,-0.9086727901100341,-0.332124910519879,2-4yr,-0.3576658946519416,-0.9487721718432096,-0.33353051367198155,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2.2695054575466576,0.2967395382434273,0.9710013362132662,0.685257802490697,2-4yr,0.46707763152541903,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
-0.44062462889205983,0.2967395382434273,0.6257902937296482,0.40783230586576674,2-4yr,0.24218204463178572,1.0539938139809355,-0.33353051367198155,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
-0.44062462889205983,0.2967395382434273,0.7914915941217853,0.5976464689869821,2-4yr,0.39605531199618654,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,-1.4489280715968964,-0.5976714327444839,2-4yr,-0.5729317649118963,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.44062462889205983,0.2967395382434273,-1.272870439930251,-0.5268652625000225,2-4yr,-0.5155325878119366,-0.9487721718432096,-0.33353051367198155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,0.2967395382434273,-0.775766538753841,-0.29620738162440596,2-4yr,-0.32854927112963705,-0.9487721718432096,2.998226426093877,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
-0.44062462889205983,0.2967395382434273,0.4600889933375116,0.4400084255012947,2-4yr,0.2682656865371835,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,0.2967395382434273,0.8916027964420342,0.6634640935515168,2-4yr,0.44941051360693746,1.0539938139809355,-0.33353051367198155,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
-0.44062462889205983,0.2967395382434273,0.30819613464471995,0.2536862443560277,2-4yr,0.11722320201522858,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
2.2695054575466576,0.2967395382434273,1.4491186300530776,0.877379167988879,2-4yr,0.6228212375535794,1.0539938139809355,-0.33353051367198155,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,-1.2383493356818893,-0.5395236971628369,2-4yr,-0.5257941756158044,-0.9487721718432096,-0.33353051367198155,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2.2695054575466576,0.2967395382434273,1.1712237408537651,0.7404435890748875,2-4yr,0.5118141103747932,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,0.2443320917852503,0.24985129986458407,2-4yr,0.1141143958578992,-0.9487721718432096,2.998226426093877,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
-0.44062462889205983,0.2967395382434273,0.9399323423897409,0.7112294184368161,2-4yr,0.48813157891611325,1.0539938139809355,-0.33353051367198155,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,-0.13712611015914758,0.1102031992371325,2-4yr,0.0009083570068558122,-0.9487721718432096,2.998226426093877,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
-0.44062462889205983,0.2967395382434273,-0.9742628881819214,-0.3420396450587337,2-4yr,-0.36570329593674444,-0.9487721718432096,-0.33353051367198155,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.44062462889205983,0.2967395382434273,0.48425376631136496,0.4099836161902351,2-4yr,0.243926009061507,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,0.2967395382434273,-1.062291704015244,-0.393826984898474,2-4yr,-0.407684816484095,-0.9487721718432096,-0.33353051367198155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2.2695054575466576,0.2967395382434273,1.2609786118995057,0.9019165770520191,2-4yr,0.642712541991126,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2.2695054575466576,0.2967395382434273,-0.3580611773486631,-0.07219050218519202,2-4yr,-0.14694949681734695,-0.9487721718432096,-0.33353051367198155,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,0.3116482450695559,0.32570837260997126,2-4yr,0.17560809814068293,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
-0.44062462889205983,0.2967395382434273,1.2644307223243416,0.8576744125531679,2-4yr,0.6068475343712039,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
-0.44062462889205983,0.2967395382434273,-1.464462568508659,-0.645997969018775,2-4yr,-0.6121077774636082,-0.9487721718432096,-0.33353051367198155,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
-0.44062462889205983,0.2967395382434273,-1.479997065420422,-0.6411964938018454,2-4yr,-0.6082154510552445,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.44062462889205983,0.2967395382434273,-1.4541062372341504,-0.6377356902363962,2-4yr,-0.6054099430596059,-0.9487721718432096,-0.33353051367198155,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.44062462889205983,0.2967395382434273,-1.083004366564261,-0.4373832243663351,2-4yr,-0.4429937774742507,-0.9487721718432096,-0.33353051367198155,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2695054575466576,0.2967395382434273,-0.11813950282254869,0.10050671357177476,2-4yr,-0.006952120350294183,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.44062462889205983,0.2967395382434273,-0.11123528197287623,0.08632053679448286,2-4yr,-0.018452175647732168,-0.9487721718432096,2.998226426093877,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,-1.4696407341459135,-0.6257631806045718,2-4yr,-0.5957044018855042,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2.2695054575466576,0.2967395382434273,0.7707789315727679,0.49884208611393166,2-4yr,0.3159593224630417,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,1.2713349431740142,0.7790424612733214,2-4yr,0.5431043707225476,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False
-0.44062462889205983,0.2967395382434273,0.8225605879453106,0.550286463438177,2-4yr,0.3576628196955091,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,-0.5548314715643256,-0.14053357800018945,2-4yr,-0.2023519610195098,-0.9487721718432096,-0.33353051367198155,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2.2695054575466576,0.2967395382434273,1.362815869432173,0.8672773629870271,2-4yr,0.6146321871879312,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
-0.44062462889205983,0.2967395382434273,-0.44954210360682184,-0.1459586214271099,2-4yr,-0.20674978436402455,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.44062462889205983,0.2967395382434273,0.30301796900746547,0.26004664009793443,2-4yr,0.12237927076397005,1.0539938139809355,-0.33353051367198155,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2695054575466576,0.2967395382434273,1.2661567775367601,0.8137440321593125,2-4yr,0.5712352752193575,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
-0.44062462889205983,0.2967395382434273,0.9554668393015039,0.6646488731504995,2-4yr,0.4503709577856246,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
-0.44062462889205983,0.2967395382434273,1.11253786363155,0.6546406033801462,2-4yr,0.44225773196039914,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,0.23742787093557785,0.25736529679497383,2-4yr,0.12020563393852028,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2.2695054575466576,0.2967395382434273,0.5981734103309588,0.5342607604414122,2-4yr,0.3446715484364253,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,-1.4264893538354613,-0.5630322186794919,2-4yr,-0.5448514101087015,-0.9487721718432096,-0.33353051367198155,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.44062462889205983,0.2967395382434273,-1.4541062372341504,-0.6140400982567438,2-4yr,-0.5862010594858632,-0.9487721718432096,-0.33353051367198155,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,0.2967395382434273,0.6275163489420666,0.4411620266897777,2-4yr,0.2692008558690631,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.44062462889205983,0.2967395382434273,1.128072360543313,0.6805498625052663,2-4yr,0.4632611296574783,1.0539938139809355,-0.33353051367198155,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-0.44062462889205983,0.2967395382434273,-0.5859004653878511,-0.1966235384888667,2-4yr,-0.24782141042630312,-0.9487721718432096,2.998226426093877,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
-0.44062462889205983,0.2967395382434273,0.46871926939960207,0.30968266961320645,2-4yr,0.16261682688159929,1.0539938139809355,-0.33353051367198155,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
2.2695054575466576,0.2967395382434273,-0.5859004653878511,-0.20522877978674045,2-4yr,-0.2547972681451885,-0.9487721718432096,-0.33353051367198155,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,-0.9103988453224521,-0.3025365989558132,2-4yr,-0.333680065031571,-0.9487721718432096,2.998226426093877,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.44062462889205983,0.2967395382434273,-0.9552762808453226,-0.3448457020036925,2-4yr,-0.3679780321494245,-0.9487721718432096,-0.33353051367198155,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.44062462889205983,0.2967395382434273,0.4618150485499296,0.4278488454064731,2-4yr,0.2584084962822366,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False
2.2695054575466576,0.2967395382434273,1.1211681396936404,0.6833559194502251,2-4yr,0.4655358658701582,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,0.2967395382434273,-0.22860703641730631,0.04937412035252481,2-4yr,-0.04840286911468598,-0.9487721718432096,2.998226426093877,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
